drug_id,biomarker_name
D05MCS,Smooth muscle
D07ATG,Smooth muscle
D0S6VB,Smooth muscle
D05MCS,subepithelial basement membrane (SBM)
D07ATG,subepithelial basement membrane (SBM)
D0S6VB,subepithelial basement membrane (SBM)
D05MCS,15-hyroxyeicosetetrenoic acid (15-HETE)
D07ATG,15-hyroxyeicosetetrenoic acid (15-HETE)
D0S6VB,15-hyroxyeicosetetrenoic acid (15-HETE)
D05MCS,Arachidonate 15-lipoxygenase (15-LOX)
D07ATG,Arachidonate 15-lipoxygenase (15-LOX)
D0S6VB,Arachidonate 15-lipoxygenase (15-LOX)
D05MCS,C-C motif chemokine 17 (CCL17)
D07ATG,C-C motif chemokine 17 (CCL17)
D0S6VB,C-C motif chemokine 17 (CCL17)
D05MCS,Chitinase-3-like protein 1 (CHI3L1)
D07ATG,Chitinase-3-like protein 1 (CHI3L1)
D0S6VB,Chitinase-3-like protein 1 (CHI3L1)
D05MCS,C-reactive protein (CRP)
D07ATG,C-reactive protein (CRP)
D0S6VB,C-reactive protein (CRP)
D05MCS,Cysteinyl leukotrienes (cysLTs)
D07ATG,Cysteinyl leukotrienes (cysLTs)
D0S6VB,Cysteinyl leukotrienes (cysLTs)
D05MCS,Endothelin-1 (EDN1)
D07ATG,Endothelin-1 (EDN1)
D0S6VB,Endothelin-1 (EDN1)
D05MCS,Exhaled nitric oxide (eNO)
D07ATG,Exhaled nitric oxide (eNO)
D0S6VB,Exhaled nitric oxide (eNO)
D05MCS,Fragment of exhaled nitric oxide (FENO)
D07ATG,Fragment of exhaled nitric oxide (FENO)
D0S6VB,Fragment of exhaled nitric oxide (FENO)
D05MCS,Interleukin-13 (IL13)
D07ATG,Interleukin-13 (IL13)
D0S6VB,Interleukin-13 (IL13)
D05MCS,Interleukin-4 (IL4)
D07ATG,Interleukin-4 (IL4)
D0S6VB,Interleukin-4 (IL4)
D05MCS,Interleukin-5 (IL5)
D07ATG,Interleukin-5 (IL5)
D0S6VB,Interleukin-5 (IL5)
D05MCS,Interleukin-8 (IL8)
D07ATG,Interleukin-8 (IL8)
D0S6VB,Interleukin-8 (IL8)
D05MCS,Matrix metalloproteinase-9 (MMP-9)
D07ATG,Matrix metalloproteinase-9 (MMP-9)
D0S6VB,Matrix metalloproteinase-9 (MMP-9)
D05MCS,Nitric oxide (NO)
D07ATG,Nitric oxide (NO)
D0S6VB,Nitric oxide (NO)
D05MCS,Tenascin (TNC)
D07ATG,Tenascin (TNC)
D0S6VB,Tenascin (TNC)
D0Q9IY,Transforming growth factor b (TGF-b)
D0Q9IY,CO
D0Q9IY,EBC pH
D0Q9IY,Ethane
D0Q9IY,H2O2
D0Q9IY,hs-CRP; exhaled NO
D0Q9IY,Nitrate
D0Q9IY,Nitrite
D0Q9IY,Pentane
D0Q9IY,eNO; eosinophils
D0Q9IY,Eosinophils
D0Q9IY,Chymase-positive mast cells
D0Q9IY,Collagens
D0Q9IY,Eotaxins
D0Q9IY,LTB4
D0Q9IY,mast cells in smooth muscle
D0Q9IY,Smooth muscle
D0Q9IY,subepithelial basement membrane (SBM)
D0Q9IY,15-hyroxyeicosetetrenoic acid (15-HETE)
D0Q9IY,Arachidonate 15-lipoxygenase (15-LOX)
D0Q9IY,C-C motif chemokine 17 (CCL17)
D0Q9IY,Chitinase-3-like protein 1 (CHI3L1)
D0Q9IY,C-reactive protein (CRP)
D0Q9IY,Cysteinyl leukotrienes (cysLTs)
D0Q9IY,Endothelin-1 (EDN1)
D0Q9IY,Exhaled nitric oxide (eNO)
D0Q9IY,Fragment of exhaled nitric oxide (FENO)
D0Q9IY,Interleukin-13 (IL13)
D0Q9IY,Interleukin-4 (IL4)
D0Q9IY,Interleukin-5 (IL5)
D0Q9IY,Interleukin-8 (IL8)
D0Q9IY,Matrix metalloproteinase-9 (MMP-9)
D0Q9IY,Nitric oxide (NO)
D0Q9IY,Tenascin (TNC)
D02FIJ,Transforming growth factor b (TGF-b)
D07PLK,Transforming growth factor b (TGF-b)
D0KD4U,Transforming growth factor b (TGF-b)
D0T4IQ,Transforming growth factor b (TGF-b)
D0T6MU,Transforming growth factor b (TGF-b)
D0UT3F,Transforming growth factor b (TGF-b)
D0Y4GJ,Transforming growth factor b (TGF-b)
D02FIJ,CO
D07PLK,CO
D0KD4U,CO
D0T4IQ,CO
D0T6MU,CO
D0UT3F,CO
D0Y4GJ,CO
D02FIJ,EBC pH
D07PLK,EBC pH
D0KD4U,EBC pH
D0T4IQ,EBC pH
D0T6MU,EBC pH
D0UT3F,EBC pH
D0Y4GJ,EBC pH
D02FIJ,Ethane
D07PLK,Ethane
D0KD4U,Ethane
D0T4IQ,Ethane
D0T6MU,Ethane
D0UT3F,Ethane
D0Y4GJ,Ethane
D02FIJ,H2O2
D07PLK,H2O2
D0KD4U,H2O2
D0T4IQ,H2O2
D0T6MU,H2O2
D0UT3F,H2O2
D0Y4GJ,H2O2
D02FIJ,hs-CRP; exhaled NO
D07PLK,hs-CRP; exhaled NO
D0KD4U,hs-CRP; exhaled NO
D0T4IQ,hs-CRP; exhaled NO
D0T6MU,hs-CRP; exhaled NO
D0UT3F,hs-CRP; exhaled NO
D0Y4GJ,hs-CRP; exhaled NO
D02FIJ,Nitrate
D07PLK,Nitrate
D0KD4U,Nitrate
D0T4IQ,Nitrate
D0T6MU,Nitrate
D0UT3F,Nitrate
D0Y4GJ,Nitrate
D02FIJ,Nitrite
D07PLK,Nitrite
D0KD4U,Nitrite
D0T4IQ,Nitrite
D0T6MU,Nitrite
D0UT3F,Nitrite
D0Y4GJ,Nitrite
D02FIJ,Pentane
D07PLK,Pentane
D0KD4U,Pentane
D0T4IQ,Pentane
D0T6MU,Pentane
D0UT3F,Pentane
D0Y4GJ,Pentane
D02FIJ,eNO; eosinophils
D07PLK,eNO; eosinophils
D0KD4U,eNO; eosinophils
D0T4IQ,eNO; eosinophils
D0T6MU,eNO; eosinophils
D0UT3F,eNO; eosinophils
D0Y4GJ,eNO; eosinophils
D02FIJ,Eosinophils
D07PLK,Eosinophils
D0KD4U,Eosinophils
D0T4IQ,Eosinophils
D0T6MU,Eosinophils
D0UT3F,Eosinophils
D0Y4GJ,Eosinophils
D02FIJ,Chymase-positive mast cells
D07PLK,Chymase-positive mast cells
D0KD4U,Chymase-positive mast cells
D0T4IQ,Chymase-positive mast cells
D0T6MU,Chymase-positive mast cells
D0UT3F,Chymase-positive mast cells
D0Y4GJ,Chymase-positive mast cells
D02FIJ,Collagens
D07PLK,Collagens
D0KD4U,Collagens
D0T4IQ,Collagens
D0T6MU,Collagens
D0UT3F,Collagens
D0Y4GJ,Collagens
D02FIJ,Eotaxins
D07PLK,Eotaxins
D0KD4U,Eotaxins
D0T4IQ,Eotaxins
D0T6MU,Eotaxins
D0UT3F,Eotaxins
D0Y4GJ,Eotaxins
D02FIJ,LTB4
D07PLK,LTB4
D0KD4U,LTB4
D0T4IQ,LTB4
D0T6MU,LTB4
D0UT3F,LTB4
D0Y4GJ,LTB4
D02FIJ,mast cells in smooth muscle
D07PLK,mast cells in smooth muscle
D0KD4U,mast cells in smooth muscle
D0T4IQ,mast cells in smooth muscle
D0T6MU,mast cells in smooth muscle
D0UT3F,mast cells in smooth muscle
D0Y4GJ,mast cells in smooth muscle
D02FIJ,Smooth muscle
D07PLK,Smooth muscle
D0KD4U,Smooth muscle
D0T4IQ,Smooth muscle
D0T6MU,Smooth muscle
D0UT3F,Smooth muscle
D0Y4GJ,Smooth muscle
D02FIJ,subepithelial basement membrane (SBM)
D07PLK,subepithelial basement membrane (SBM)
D0KD4U,subepithelial basement membrane (SBM)
D0T4IQ,subepithelial basement membrane (SBM)
D0T6MU,subepithelial basement membrane (SBM)
D0UT3F,subepithelial basement membrane (SBM)
D0Y4GJ,subepithelial basement membrane (SBM)
D02FIJ,15-hyroxyeicosetetrenoic acid (15-HETE)
D07PLK,15-hyroxyeicosetetrenoic acid (15-HETE)
D0KD4U,15-hyroxyeicosetetrenoic acid (15-HETE)
D0T4IQ,15-hyroxyeicosetetrenoic acid (15-HETE)
D0T6MU,15-hyroxyeicosetetrenoic acid (15-HETE)
D0UT3F,15-hyroxyeicosetetrenoic acid (15-HETE)
D0Y4GJ,15-hyroxyeicosetetrenoic acid (15-HETE)
D02FIJ,Arachidonate 15-lipoxygenase (15-LOX)
D07PLK,Arachidonate 15-lipoxygenase (15-LOX)
D0KD4U,Arachidonate 15-lipoxygenase (15-LOX)
D0T4IQ,Arachidonate 15-lipoxygenase (15-LOX)
D0T6MU,Arachidonate 15-lipoxygenase (15-LOX)
D0UT3F,Arachidonate 15-lipoxygenase (15-LOX)
D0Y4GJ,Arachidonate 15-lipoxygenase (15-LOX)
D02FIJ,C-C motif chemokine 17 (CCL17)
D07PLK,C-C motif chemokine 17 (CCL17)
D0KD4U,C-C motif chemokine 17 (CCL17)
D0T4IQ,C-C motif chemokine 17 (CCL17)
D0T6MU,C-C motif chemokine 17 (CCL17)
D0UT3F,C-C motif chemokine 17 (CCL17)
D0Y4GJ,C-C motif chemokine 17 (CCL17)
D02FIJ,Chitinase-3-like protein 1 (CHI3L1)
D07PLK,Chitinase-3-like protein 1 (CHI3L1)
D0KD4U,Chitinase-3-like protein 1 (CHI3L1)
D0T4IQ,Chitinase-3-like protein 1 (CHI3L1)
D0T6MU,Chitinase-3-like protein 1 (CHI3L1)
D0UT3F,Chitinase-3-like protein 1 (CHI3L1)
D0Y4GJ,Chitinase-3-like protein 1 (CHI3L1)
D02FIJ,C-reactive protein (CRP)
D07PLK,C-reactive protein (CRP)
D0KD4U,C-reactive protein (CRP)
D0T4IQ,C-reactive protein (CRP)
D0T6MU,C-reactive protein (CRP)
D0UT3F,C-reactive protein (CRP)
D0Y4GJ,C-reactive protein (CRP)
D02FIJ,Cysteinyl leukotrienes (cysLTs)
D07PLK,Cysteinyl leukotrienes (cysLTs)
D0KD4U,Cysteinyl leukotrienes (cysLTs)
D0T4IQ,Cysteinyl leukotrienes (cysLTs)
D0T6MU,Cysteinyl leukotrienes (cysLTs)
D0UT3F,Cysteinyl leukotrienes (cysLTs)
D0Y4GJ,Cysteinyl leukotrienes (cysLTs)
D02FIJ,Endothelin-1 (EDN1)
D07PLK,Endothelin-1 (EDN1)
D0KD4U,Endothelin-1 (EDN1)
D0T4IQ,Endothelin-1 (EDN1)
D0T6MU,Endothelin-1 (EDN1)
D0UT3F,Endothelin-1 (EDN1)
D0Y4GJ,Endothelin-1 (EDN1)
D02FIJ,Exhaled nitric oxide (eNO)
D07PLK,Exhaled nitric oxide (eNO)
D0KD4U,Exhaled nitric oxide (eNO)
D0T4IQ,Exhaled nitric oxide (eNO)
D0T6MU,Exhaled nitric oxide (eNO)
D0UT3F,Exhaled nitric oxide (eNO)
D0Y4GJ,Exhaled nitric oxide (eNO)
D02FIJ,Fragment of exhaled nitric oxide (FENO)
D07PLK,Fragment of exhaled nitric oxide (FENO)
D0KD4U,Fragment of exhaled nitric oxide (FENO)
D0T4IQ,Fragment of exhaled nitric oxide (FENO)
D0T6MU,Fragment of exhaled nitric oxide (FENO)
D0UT3F,Fragment of exhaled nitric oxide (FENO)
D0Y4GJ,Fragment of exhaled nitric oxide (FENO)
D02FIJ,Interleukin-13 (IL13)
D07PLK,Interleukin-13 (IL13)
D0KD4U,Interleukin-13 (IL13)
D0T4IQ,Interleukin-13 (IL13)
D0T6MU,Interleukin-13 (IL13)
D0UT3F,Interleukin-13 (IL13)
D0Y4GJ,Interleukin-13 (IL13)
D02FIJ,Interleukin-4 (IL4)
D07PLK,Interleukin-4 (IL4)
D0KD4U,Interleukin-4 (IL4)
D0T4IQ,Interleukin-4 (IL4)
D0T6MU,Interleukin-4 (IL4)
D0UT3F,Interleukin-4 (IL4)
D0Y4GJ,Interleukin-4 (IL4)
D02FIJ,Interleukin-5 (IL5)
D07PLK,Interleukin-5 (IL5)
D0KD4U,Interleukin-5 (IL5)
D0T4IQ,Interleukin-5 (IL5)
D0T6MU,Interleukin-5 (IL5)
D0UT3F,Interleukin-5 (IL5)
D0Y4GJ,Interleukin-5 (IL5)
D02FIJ,Interleukin-8 (IL8)
D07PLK,Interleukin-8 (IL8)
D0KD4U,Interleukin-8 (IL8)
D0T4IQ,Interleukin-8 (IL8)
D0T6MU,Interleukin-8 (IL8)
D0UT3F,Interleukin-8 (IL8)
D0Y4GJ,Interleukin-8 (IL8)
D02FIJ,Matrix metalloproteinase-9 (MMP-9)
D07PLK,Matrix metalloproteinase-9 (MMP-9)
D0KD4U,Matrix metalloproteinase-9 (MMP-9)
D0T4IQ,Matrix metalloproteinase-9 (MMP-9)
D0T6MU,Matrix metalloproteinase-9 (MMP-9)
D0UT3F,Matrix metalloproteinase-9 (MMP-9)
D0Y4GJ,Matrix metalloproteinase-9 (MMP-9)
D02FIJ,Nitric oxide (NO)
D07PLK,Nitric oxide (NO)
D0KD4U,Nitric oxide (NO)
D0T4IQ,Nitric oxide (NO)
D0T6MU,Nitric oxide (NO)
D0UT3F,Nitric oxide (NO)
D0Y4GJ,Nitric oxide (NO)
D02FIJ,Tenascin (TNC)
D07PLK,Tenascin (TNC)
D0KD4U,Tenascin (TNC)
D0T4IQ,Tenascin (TNC)
D0T6MU,Tenascin (TNC)
D0UT3F,Tenascin (TNC)
D0Y4GJ,Tenascin (TNC)
D0E8SE,Transforming growth factor b (TGF-b)
D0E8SE,CO
D0E8SE,EBC pH
D0E8SE,Ethane
D0E8SE,H2O2
D0E8SE,hs-CRP; exhaled NO
D0E8SE,Nitrate
D0E8SE,Nitrite
D0E8SE,Pentane
D0E8SE,eNO; eosinophils
D0E8SE,Eosinophils
D0E8SE,Chymase-positive mast cells
D0E8SE,Collagens
D0E8SE,Eotaxins
D0E8SE,LTB4
D0E8SE,mast cells in smooth muscle
D0E8SE,Smooth muscle
D0E8SE,subepithelial basement membrane (SBM)
D0E8SE,15-hyroxyeicosetetrenoic acid (15-HETE)
D0E8SE,Arachidonate 15-lipoxygenase (15-LOX)
D0E8SE,C-C motif chemokine 17 (CCL17)
D0E8SE,Chitinase-3-like protein 1 (CHI3L1)
D0E8SE,C-reactive protein (CRP)
D0E8SE,Cysteinyl leukotrienes (cysLTs)
D0E8SE,Endothelin-1 (EDN1)
D0E8SE,Exhaled nitric oxide (eNO)
D0E8SE,Fragment of exhaled nitric oxide (FENO)
D0E8SE,Interleukin-13 (IL13)
D0E8SE,Interleukin-4 (IL4)
D0E8SE,Interleukin-5 (IL5)
D0E8SE,Interleukin-8 (IL8)
D0E8SE,Matrix metalloproteinase-9 (MMP-9)
D0E8SE,Nitric oxide (NO)
D0E8SE,Tenascin (TNC)
D0R4UW,Transforming growth factor b (TGF-b)
D0R4UW,CO
D0R4UW,EBC pH
D0R4UW,Ethane
D0R4UW,H2O2
D0R4UW,hs-CRP; exhaled NO
D0R4UW,Nitrate
D0R4UW,Nitrite
D0R4UW,Pentane
D0R4UW,eNO; eosinophils
D0R4UW,Eosinophils
D0R4UW,Chymase-positive mast cells
D0R4UW,Collagens
D0R4UW,Eotaxins
D0R4UW,LTB4
D0R4UW,mast cells in smooth muscle
D0R4UW,Smooth muscle
D0R4UW,subepithelial basement membrane (SBM)
D0R4UW,15-hyroxyeicosetetrenoic acid (15-HETE)
D0R4UW,Arachidonate 15-lipoxygenase (15-LOX)
D0R4UW,C-C motif chemokine 17 (CCL17)
D0R4UW,Chitinase-3-like protein 1 (CHI3L1)
D0R4UW,C-reactive protein (CRP)
D0R4UW,Cysteinyl leukotrienes (cysLTs)
D0R4UW,Endothelin-1 (EDN1)
D0R4UW,Exhaled nitric oxide (eNO)
D0R4UW,Fragment of exhaled nitric oxide (FENO)
D0R4UW,Interleukin-13 (IL13)
D0R4UW,Interleukin-4 (IL4)
D0R4UW,Interleukin-5 (IL5)
D0R4UW,Interleukin-8 (IL8)
D0R4UW,Matrix metalloproteinase-9 (MMP-9)
D0R4UW,Nitric oxide (NO)
D0R4UW,Tenascin (TNC)
D04LWT,Transforming growth factor b (TGF-b)
D0PQ8T,Transforming growth factor b (TGF-b)
D04LWT,CO
D0PQ8T,CO
D04LWT,EBC pH
D0PQ8T,EBC pH
D04LWT,Ethane
D0PQ8T,Ethane
D04LWT,H2O2
D0PQ8T,H2O2
D04LWT,hs-CRP; exhaled NO
D0PQ8T,hs-CRP; exhaled NO
D04LWT,Nitrate
D0PQ8T,Nitrate
D04LWT,Nitrite
D0PQ8T,Nitrite
D04LWT,Pentane
D0PQ8T,Pentane
D04LWT,eNO; eosinophils
D0PQ8T,eNO; eosinophils
D04LWT,Eosinophils
D0PQ8T,Eosinophils
D04LWT,Chymase-positive mast cells
D0PQ8T,Chymase-positive mast cells
D04LWT,Collagens
D0PQ8T,Collagens
D04LWT,Eotaxins
D0PQ8T,Eotaxins
D04LWT,LTB4
D0PQ8T,LTB4
D04LWT,mast cells in smooth muscle
D0PQ8T,mast cells in smooth muscle
D04LWT,Smooth muscle
D0PQ8T,Smooth muscle
D04LWT,subepithelial basement membrane (SBM)
D0PQ8T,subepithelial basement membrane (SBM)
D04LWT,15-hyroxyeicosetetrenoic acid (15-HETE)
D0PQ8T,15-hyroxyeicosetetrenoic acid (15-HETE)
D04LWT,Arachidonate 15-lipoxygenase (15-LOX)
D0PQ8T,Arachidonate 15-lipoxygenase (15-LOX)
D04LWT,C-C motif chemokine 17 (CCL17)
D0PQ8T,C-C motif chemokine 17 (CCL17)
D04LWT,Chitinase-3-like protein 1 (CHI3L1)
D0PQ8T,Chitinase-3-like protein 1 (CHI3L1)
D04LWT,C-reactive protein (CRP)
D0PQ8T,C-reactive protein (CRP)
D04LWT,Cysteinyl leukotrienes (cysLTs)
D0PQ8T,Cysteinyl leukotrienes (cysLTs)
D04LWT,Endothelin-1 (EDN1)
D0PQ8T,Endothelin-1 (EDN1)
D04LWT,Exhaled nitric oxide (eNO)
D0PQ8T,Exhaled nitric oxide (eNO)
D04LWT,Fragment of exhaled nitric oxide (FENO)
D0PQ8T,Fragment of exhaled nitric oxide (FENO)
D04LWT,Interleukin-13 (IL13)
D0PQ8T,Interleukin-13 (IL13)
D04LWT,Interleukin-4 (IL4)
D0PQ8T,Interleukin-4 (IL4)
D04LWT,Interleukin-5 (IL5)
D0PQ8T,Interleukin-5 (IL5)
D04LWT,Interleukin-8 (IL8)
D0PQ8T,Interleukin-8 (IL8)
D04LWT,Matrix metalloproteinase-9 (MMP-9)
D0PQ8T,Matrix metalloproteinase-9 (MMP-9)
D04LWT,Nitric oxide (NO)
D0PQ8T,Nitric oxide (NO)
D04LWT,Tenascin (TNC)
D0PQ8T,Tenascin (TNC)
D03INQ,Transforming growth factor b (TGF-b)
D03NOS,Transforming growth factor b (TGF-b)
D06RUL,Transforming growth factor b (TGF-b)
D0G6RK,Transforming growth factor b (TGF-b)
D0V4FK,Transforming growth factor b (TGF-b)
D0X5ES,Transforming growth factor b (TGF-b)
D03INQ,CO
D03NOS,CO
D06RUL,CO
D0G6RK,CO
D0V4FK,CO
D0X5ES,CO
D03INQ,EBC pH
D03NOS,EBC pH
D06RUL,EBC pH
D0G6RK,EBC pH
D0V4FK,EBC pH
D0X5ES,EBC pH
D03INQ,Ethane
D03NOS,Ethane
D06RUL,Ethane
D0G6RK,Ethane
D0V4FK,Ethane
D0X5ES,Ethane
D03INQ,H2O2
D03NOS,H2O2
D06RUL,H2O2
D0G6RK,H2O2
D0V4FK,H2O2
D0X5ES,H2O2
D03INQ,hs-CRP; exhaled NO
D03NOS,hs-CRP; exhaled NO
D06RUL,hs-CRP; exhaled NO
D0G6RK,hs-CRP; exhaled NO
D0V4FK,hs-CRP; exhaled NO
D0X5ES,hs-CRP; exhaled NO
D03INQ,Nitrate
D03NOS,Nitrate
D06RUL,Nitrate
D0G6RK,Nitrate
D0V4FK,Nitrate
D0X5ES,Nitrate
D03INQ,Nitrite
D03NOS,Nitrite
D06RUL,Nitrite
D0G6RK,Nitrite
D0V4FK,Nitrite
D0X5ES,Nitrite
D03INQ,Pentane
D03NOS,Pentane
D06RUL,Pentane
D0G6RK,Pentane
D0V4FK,Pentane
D0X5ES,Pentane
D03INQ,eNO; eosinophils
D03NOS,eNO; eosinophils
D06RUL,eNO; eosinophils
D0G6RK,eNO; eosinophils
D0V4FK,eNO; eosinophils
D0X5ES,eNO; eosinophils
D03INQ,Eosinophils
D03NOS,Eosinophils
D06RUL,Eosinophils
D0G6RK,Eosinophils
D0V4FK,Eosinophils
D0X5ES,Eosinophils
D03INQ,Chymase-positive mast cells
D03NOS,Chymase-positive mast cells
D06RUL,Chymase-positive mast cells
D0G6RK,Chymase-positive mast cells
D0V4FK,Chymase-positive mast cells
D0X5ES,Chymase-positive mast cells
D03INQ,Collagens
D03NOS,Collagens
D06RUL,Collagens
D0G6RK,Collagens
D0V4FK,Collagens
D0X5ES,Collagens
D03INQ,Eotaxins
D03NOS,Eotaxins
D06RUL,Eotaxins
D0G6RK,Eotaxins
D0V4FK,Eotaxins
D0X5ES,Eotaxins
D03INQ,LTB4
D03NOS,LTB4
D06RUL,LTB4
D0G6RK,LTB4
D0V4FK,LTB4
D0X5ES,LTB4
D03INQ,mast cells in smooth muscle
D03NOS,mast cells in smooth muscle
D06RUL,mast cells in smooth muscle
D0G6RK,mast cells in smooth muscle
D0V4FK,mast cells in smooth muscle
D0X5ES,mast cells in smooth muscle
D03INQ,Smooth muscle
D03NOS,Smooth muscle
D06RUL,Smooth muscle
D0G6RK,Smooth muscle
D0V4FK,Smooth muscle
D0X5ES,Smooth muscle
D03INQ,subepithelial basement membrane (SBM)
D03NOS,subepithelial basement membrane (SBM)
D06RUL,subepithelial basement membrane (SBM)
D0G6RK,subepithelial basement membrane (SBM)
D0V4FK,subepithelial basement membrane (SBM)
D0X5ES,subepithelial basement membrane (SBM)
D03INQ,15-hyroxyeicosetetrenoic acid (15-HETE)
D03NOS,15-hyroxyeicosetetrenoic acid (15-HETE)
D06RUL,15-hyroxyeicosetetrenoic acid (15-HETE)
D0G6RK,15-hyroxyeicosetetrenoic acid (15-HETE)
D0V4FK,15-hyroxyeicosetetrenoic acid (15-HETE)
D0X5ES,15-hyroxyeicosetetrenoic acid (15-HETE)
D03INQ,Arachidonate 15-lipoxygenase (15-LOX)
D03NOS,Arachidonate 15-lipoxygenase (15-LOX)
D06RUL,Arachidonate 15-lipoxygenase (15-LOX)
D0G6RK,Arachidonate 15-lipoxygenase (15-LOX)
D0V4FK,Arachidonate 15-lipoxygenase (15-LOX)
D0X5ES,Arachidonate 15-lipoxygenase (15-LOX)
D03INQ,C-C motif chemokine 17 (CCL17)
D03NOS,C-C motif chemokine 17 (CCL17)
D06RUL,C-C motif chemokine 17 (CCL17)
D0G6RK,C-C motif chemokine 17 (CCL17)
D0V4FK,C-C motif chemokine 17 (CCL17)
D0X5ES,C-C motif chemokine 17 (CCL17)
D03INQ,Chitinase-3-like protein 1 (CHI3L1)
D03NOS,Chitinase-3-like protein 1 (CHI3L1)
D06RUL,Chitinase-3-like protein 1 (CHI3L1)
D0G6RK,Chitinase-3-like protein 1 (CHI3L1)
D0V4FK,Chitinase-3-like protein 1 (CHI3L1)
D0X5ES,Chitinase-3-like protein 1 (CHI3L1)
D03INQ,C-reactive protein (CRP)
D03NOS,C-reactive protein (CRP)
D06RUL,C-reactive protein (CRP)
D0G6RK,C-reactive protein (CRP)
D0V4FK,C-reactive protein (CRP)
D0X5ES,C-reactive protein (CRP)
D03INQ,Cysteinyl leukotrienes (cysLTs)
D03NOS,Cysteinyl leukotrienes (cysLTs)
D06RUL,Cysteinyl leukotrienes (cysLTs)
D0G6RK,Cysteinyl leukotrienes (cysLTs)
D0V4FK,Cysteinyl leukotrienes (cysLTs)
D0X5ES,Cysteinyl leukotrienes (cysLTs)
D03INQ,Endothelin-1 (EDN1)
D03NOS,Endothelin-1 (EDN1)
D06RUL,Endothelin-1 (EDN1)
D0G6RK,Endothelin-1 (EDN1)
D0V4FK,Endothelin-1 (EDN1)
D0X5ES,Endothelin-1 (EDN1)
D03INQ,Exhaled nitric oxide (eNO)
D03NOS,Exhaled nitric oxide (eNO)
D06RUL,Exhaled nitric oxide (eNO)
D0G6RK,Exhaled nitric oxide (eNO)
D0V4FK,Exhaled nitric oxide (eNO)
D0X5ES,Exhaled nitric oxide (eNO)
D03INQ,Fragment of exhaled nitric oxide (FENO)
D03NOS,Fragment of exhaled nitric oxide (FENO)
D06RUL,Fragment of exhaled nitric oxide (FENO)
D0G6RK,Fragment of exhaled nitric oxide (FENO)
D0V4FK,Fragment of exhaled nitric oxide (FENO)
D0X5ES,Fragment of exhaled nitric oxide (FENO)
D03INQ,Interleukin-13 (IL13)
D03NOS,Interleukin-13 (IL13)
D06RUL,Interleukin-13 (IL13)
D0G6RK,Interleukin-13 (IL13)
D0V4FK,Interleukin-13 (IL13)
D0X5ES,Interleukin-13 (IL13)
D03INQ,Interleukin-4 (IL4)
D03NOS,Interleukin-4 (IL4)
D06RUL,Interleukin-4 (IL4)
D0G6RK,Interleukin-4 (IL4)
D0V4FK,Interleukin-4 (IL4)
D0X5ES,Interleukin-4 (IL4)
D03INQ,Interleukin-5 (IL5)
D03NOS,Interleukin-5 (IL5)
D06RUL,Interleukin-5 (IL5)
D0G6RK,Interleukin-5 (IL5)
D0V4FK,Interleukin-5 (IL5)
D0X5ES,Interleukin-5 (IL5)
D03INQ,Interleukin-8 (IL8)
D03NOS,Interleukin-8 (IL8)
D06RUL,Interleukin-8 (IL8)
D0G6RK,Interleukin-8 (IL8)
D0V4FK,Interleukin-8 (IL8)
D0X5ES,Interleukin-8 (IL8)
D03INQ,Matrix metalloproteinase-9 (MMP-9)
D03NOS,Matrix metalloproteinase-9 (MMP-9)
D06RUL,Matrix metalloproteinase-9 (MMP-9)
D0G6RK,Matrix metalloproteinase-9 (MMP-9)
D0V4FK,Matrix metalloproteinase-9 (MMP-9)
D0X5ES,Matrix metalloproteinase-9 (MMP-9)
D03INQ,Nitric oxide (NO)
D03NOS,Nitric oxide (NO)
D06RUL,Nitric oxide (NO)
D0G6RK,Nitric oxide (NO)
D0V4FK,Nitric oxide (NO)
D0X5ES,Nitric oxide (NO)
D03INQ,Tenascin (TNC)
D03NOS,Tenascin (TNC)
D06RUL,Tenascin (TNC)
D0G6RK,Tenascin (TNC)
D0V4FK,Tenascin (TNC)
D0X5ES,Tenascin (TNC)
D02KMG,Transforming growth factor b (TGF-b)
D02UFG,Transforming growth factor b (TGF-b)
D02ZJI,Transforming growth factor b (TGF-b)
D03DJL,Transforming growth factor b (TGF-b)
D04KJO,Transforming growth factor b (TGF-b)
D04XEG,Transforming growth factor b (TGF-b)
D07XYV,Transforming growth factor b (TGF-b)
D08HDD,Transforming growth factor b (TGF-b)
D08HUC,Transforming growth factor b (TGF-b)
D0D1DI,Transforming growth factor b (TGF-b)
D0FG6M,Transforming growth factor b (TGF-b)
D0GP4R,Transforming growth factor b (TGF-b)
D0L6LD,Transforming growth factor b (TGF-b)
D0M8RC,Transforming growth factor b (TGF-b)
D0OR2S,Transforming growth factor b (TGF-b)
D0SS4P,Transforming growth factor b (TGF-b)
D0YL3E,Transforming growth factor b (TGF-b)
D0Z1WA,Transforming growth factor b (TGF-b)
D02KMG,CO
D02UFG,CO
D02ZJI,CO
D03DJL,CO
D04KJO,CO
D04XEG,CO
D07XYV,CO
D08HDD,CO
D08HUC,CO
D0D1DI,CO
D0FG6M,CO
D0GP4R,CO
D0L6LD,CO
D0M8RC,CO
D0OR2S,CO
D0SS4P,CO
D0YL3E,CO
D0Z1WA,CO
D02KMG,EBC pH
D02UFG,EBC pH
D02ZJI,EBC pH
D03DJL,EBC pH
D04KJO,EBC pH
D04XEG,EBC pH
D07XYV,EBC pH
D08HDD,EBC pH
D08HUC,EBC pH
D0D1DI,EBC pH
